power_watts,timestamp
264.69,1717419179.3627825
269.18,1717419180.341053
260.3,1717419181.353799
262.72,1717419182.351725
261.86,1717419183.3227265
255.62,1717419184.3212202
228.42,1717419185.3207445
161.29,1717419186.3203888
118.84,1717419187.3704383
118.11,1717419188.3224816
201.94,1717419189.327613
267.92,1717419190.430363
304.93,1717419191.4683082
319.38,1717419192.4384232
321.17,1717419193.4584155
314.83,1717419194.458401
311.81,1717419195.4983792
302.9,1717419196.4782815
308.8,1717419197.519092
308.61,1717419198.5132012
308.24,1717419199.5183623
303.0,1717419200.5083828
307.24,1717419201.4753726
308.63,1717419202.4803653
306.92,1717419203.5263457
304.71,1717419204.439494
308.47,1717419205.5737352
310.93,1717419206.5283744
307.27,1717419207.5270295
307.35,1717419208.6083815
307.46,1717419209.5684347
307.6,1717419210.6284173
311.2,1717419211.5584726
311.66,1717419212.5283983
308.44,1717419213.6483831
309.23,1717419214.5883799
309.22,1717419215.5958219
314.12,1717419216.6183434
311.67,1717419217.551045
311.51,1717419218.5662906
310.46,1717419219.6183834
304.27,1717419220.6083796
310.62,1717419221.6583405
308.33,1717419222.6598175
309.34,1717419223.6584716
309.11,1717419224.7077622
313.03,1717419225.5926619
312.91,1717419226.6683872
316.99,1717419227.5983753
317.85,1717419228.7283835
314.49,1717419229.6784344
313.6,1717419230.7121332
309.47,1717419231.6901448
308.91,1717419232.7083614
307.65,1717419233.7390382
313.08,1717419234.6984086
305.3,1717419235.71838
307.63,1717419236.658318
313.0,1717419237.7989783
313.02,1717419238.7783616
311.52,1717419239.768606
311.8,1717419240.6883266
295.11,1717419241.7269588
292.43,1717419242.6911252
278.59,1717419243.6967864
268.7,1717419244.660264
279.95,1717419245.6697724
279.62,1717419246.663753
272.87,1717419247.6781743
265.17,1717419248.6907187
255.08,1717419249.7034934
254.85,1717419250.700318
259.61,1717419251.6930866
253.1,1717419252.695816
245.85,1717419253.6919162
257.26,1717419254.6964679
260.75,1717419255.700362
